actor_episodes,actor_steps,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,policy_loss
18886,53230,0.2888595,3788,9490,21681,1573.9163854122162,0.43919742
18909,53290,0.41865513,3791,9502,21710,1575.0248749256134,0.419152
18931,53343,0.41918734,3791,9502,21733,1576.1254048347473,0.429644
18954,53411,0.24299341,3797,9526,21751,1577.380568742752,0.4497815
18966,53442,0.33735615,3797,9526,21771,1578.5696623325348,0.45041007
18994,53518,0.39406648,3803,9550,21788,1579.7452147006989,0.46859103
19016,53579,0.34875086,3807,9566,21816,1580.9032230377197,0.43684095
19039,53637,0.41241673,3810,9578,21839,1582.0207800865173,0.45217985
19059,53698,0.32969895,3813,9590,21861,1583.1654918193817,0.405031
19077,53745,0.39503467,3816,9602,21881,1584.324185848236,0.42681172
19089,53779,0.3132221,3820,9618,21904,1585.446614265442,0.43028608
19105,53819,0.31642732,3823,9630,21921,1586.6621692180634,0.43668586
19118,53855,0.34426674,3826,9642,21948,1587.8027396202087,0.46316
19141,53916,0.5187846,3830,9658,21967,1588.9607503414154,0.458714
19169,53987,0.3371547,3833,9670,21990,1590.1549315452576,0.4501119
19185,54027,0.27077296,3837,9686,22004,1591.2858300209045,0.41988903
19200,54072,0.42172503,3840,9698,22025,1592.434776544571,0.40167007
19218,54124,0.3429457,3840,9698,22047,1593.604152917862,0.37642688
19253,54214,0.3692697,3847,9726,22069,1594.7882764339447,0.45928496
19271,54268,0.30720502,3851,9742,22097,1596.0080127716064,0.42567575
19296,54332,0.4526638,3854,9754,22123,1597.1808977127075,0.32677025
19314,54371,0.36075944,3854,9754,22143,1598.3911228179932,0.38174132
19333,54416,0.4763799,3858,9770,22163,1599.5006659030914,0.43666685
19349,54463,0.26437166,3862,9786,22188,1600.7662723064423,0.36238474
19372,54518,0.35038096,3865,9798,22210,1601.9180080890656,0.34014118
19389,54564,0.2990267,3868,9810,22227,1603.1724240779877,0.37701157
19409,54617,0.29547,3871,9822,22246,1604.330914735794,0.3357799
19423,54659,0.37872642,3875,9838,22270,1605.4573566913605,0.33720174
19466,54765,0.27749112,3881,9862,22293,1606.585013628006,0.29553074
19480,54802,0.29910547,3884,9874,22320,1607.8033728599548,0.35705373
19508,54879,0.29192322,3887,9886,22348,1608.9332711696625,0.3479718
19535,54940,0.34936863,3891,9902,22374,1610.0923397541046,0.3477275
19551,54982,0.30933285,3894,9914,22390,1611.2131686210632,0.43152046
19568,55032,0.37279233,3897,9926,22419,1612.405769109726,0.3598262
19588,55083,0.3602593,3897,9926,22438,1613.5066077709198,0.39317894
19607,55139,0.41109842,3900,9938,22463,1614.6526658535004,0.43118912
19630,55199,0.41613036,3903,9950,22487,1615.7960262298584,0.36668545
19645,55246,0.34232584,3906,9962,22510,1616.8986501693726,0.34876543
19685,55354,0.43687153,3912,9986,22528,1618.0032086372375,0.31976447
19696,55383,0.3779946,3915,9998,22554,1619.145477771759,0.30912042
19721,55446,0.3270624,3918,10010,22573,1620.3221776485443,0.3220449
19746,55508,0.3415993,3921,10022,22594,1621.4518384933472,0.31892803
19763,55548,0.3438212,3924,10034,22617,1622.5568222999573,0.3525769
19777,55583,0.31900182,3924,10034,22638,1623.9092209339142,0.34797668
19804,55662,0.4269607,3927,10046,22668,1625.0128161907196,0.33029562
19820,55708,0.32829386,3930,10058,22688,1626.1940803527832,0.36905903
19844,55764,0.35747206,3933,10070,22712,1627.3067409992218,0.36701098
19862,55808,0.343244,3936,10082,22733,1628.4110388755798,0.3426972
19903,55913,0.3309889,3942,10106,22755,1629.862333536148,0.33780515
19917,55958,0.403304,3942,10106,22780,1631.009999513626,0.3500788
19941,56015,0.36070508,3945,10118,22804,1632.1166760921478,0.34074092
19965,56078,0.4089124,3948,10130,22831,1633.254156589508,0.33564255
19980,56120,0.36244857,3951,10142,22848,1634.3587393760681,0.33385378
19996,56157,0.38363144,3954,10154,22864,1635.5345721244812,0.38395372
20020,56217,0.3883561,3957,10166,22891,1636.6449356079102,0.3445512
20037,56261,0.35486436,3960,10178,22917,1637.9078392982483,0.32925707
20074,56346,0.42232344,3963,10190,22942,1639.0840771198273,0.34788063
20090,56386,0.3099977,3966,10202,22964,1640.3754558563232,0.44649523
20122,56478,0.39929068,3972,10226,22988,1641.529551267624,0.3711203
20142,56529,0.43467396,3975,10238,23017,1642.8320806026459,0.3320583
20171,56600,0.2844444,3978,10250,23036,1643.9533596038818,0.34459177
20194,56661,0.41815498,3978,10250,23061,1645.0623404979706,0.35635912
20207,56695,0.28504694,3981,10262,23086,1646.362972021103,0.35684025
20228,56752,0.37006968,3983,10270,23111,1647.5246152877808,0.37299937
20248,56800,0.3845943,3986,10282,23137,1648.6261084079742,0.35261554
20270,56861,0.337669,3989,10294,23158,1649.745578289032,0.36042082
20304,56939,0.36166936,3992,10306,23183,1650.8460445404053,0.43930656
20324,56991,0.41088456,3995,10318,23210,1652.0686120986938,0.3954022
20345,57051,0.4452977,3998,10330,23235,1653.2506465911865,0.33925706
20363,57098,0.34802222,3998,10330,23261,1654.375128030777,0.3582025
20405,57212,0.34484017,4004,10354,23286,1655.4887056350708,0.33552685
20429,57272,0.3299803,4007,10366,23310,1656.6525163650513,0.33270228
20445,57312,0.31960994,4010,10378,23330,1657.7673726081848,0.33051538
20468,57372,0.38223317,4013,10390,23346,1658.9303636550903,0.3503659
20489,57428,0.30382037,4016,10402,23372,1660.0450527668,0.35441864
20511,57485,0.28581908,4019,10414,23393,1661.176582813263,0.3685563
20525,57525,0.38486308,4022,10426,23416,1662.3086800575256,0.3593151
20549,57588,0.50993335,4022,10426,23436,1663.681179523468,0.3433307
20564,57626,0.3808041,4025,10438,23466,1664.8402378559113,0.34244335
20590,57703,0.342913,4028,10450,23494,1665.9618904590607,0.32518172
20613,57768,0.35659555,4031,10462,23516,1667.1707088947296,0.35071883
20630,57810,0.44023228,4031,10462,23535,1668.336047410965,0.37059873
20647,57855,0.39366332,4034,10474,23562,1669.4462115764618,0.34605268
20675,57926,0.33056226,4037,10486,23588,1670.727043390274,0.38742387
20706,58009,0.35401094,4043,10510,23606,1671.831452846527,0.3621696
20722,58053,0.404043,4046,10522,23628,1673.0455284118652,0.34162134
20744,58114,0.3177012,4049,10534,23647,1674.309029340744,0.39660335
20762,58164,0.42670017,4052,10546,23669,1675.4422960281372,0.3442887
20786,58222,0.35641557,4055,10558,23691,1676.5780851840973,0.32880428
20800,58264,0.3945764,4058,10570,23718,1677.7282061576843,0.32292917
20821,58316,0.39194167,4058,10570,23749,1678.8360607624054,0.35455328
20847,58389,0.4407755,4061,10582,23770,1679.9652066230774,0.30432943
20862,58427,0.3445329,4064,10594,23793,1681.111099243164,0.31633496
20890,58500,0.395514,4067,10606,23814,1682.2483541965485,0.39677602
20915,58566,0.4250319,4070,10618,23834,1683.4340543746948,0.47556636
20935,58623,0.427889,4073,10630,23862,1684.5525403022766,0.43788153
20952,58670,0.4155297,4076,10642,23882,1685.685930967331,0.4299224
20976,58729,0.3009274,4079,10654,23903,1686.788358926773,0.33727497
20987,58754,0.25139868,4082,10666,23921,1687.9082520008087,0.34536833
21006,58805,0.3663513,4085,10678,23947,1689.056888103485,0.3629891
21026,58861,0.42867047,4087,10686,23962,1690.190087556839,0.3573201
21045,58910,0.4411052,4090,10698,23974,1691.297342300415,0.41313332
21054,58936,0.38528463,4093,10710,23996,1692.4611012935638,0.41192147
21073,58988,0.4247283,4093,10710,24021,1693.6986999511719,0.33406195
21106,59079,0.33225903,4099,10734,24042,1694.8129501342773,0.30198514
21123,59123,0.32741657,4102,10746,24067,1696.0549972057343,0.41117743
21141,59174,0.3947862,4105,10758,24085,1697.1591396331787,0.4130731
21160,59230,0.40784675,4108,10770,24105,1698.4191763401031,0.4419273
21177,59276,0.43176496,4111,10782,24123,1699.5219128131866,0.36699843
21188,59304,0.38976654,4111,10782,24143,1700.6984493732452,0.45087188
21199,59336,0.3278538,4114,10794,24165,1701.8720602989197,0.4268236
21217,59390,0.31239492,4117,10806,24190,1703.1043560504913,0.43077978
21252,59491,0.3737143,4123,10830,24213,1704.328724861145,0.36060327
21276,59555,0.32567114,4126,10842,24234,1705.5078666210175,0.3978967
21291,59592,0.39346966,4126,10842,24253,1706.6758060455322,0.3965171
21307,59636,0.35337943,4129,10854,24274,1707.7828333377838,0.4214054
21319,59667,0.37358174,4132,10866,24293,1708.90332365036,0.42637384
21338,59719,0.36475137,4135,10878,24319,1710.0370502471924,0.3644822
21360,59781,0.36969882,4138,10890,24342,1711.137546300888,0.44978893
21384,59839,0.3537109,4141,10902,24360,1712.2743380069733,0.45096934
21401,59891,0.40045595,4144,10914,24383,1713.4307045936584,0.42046
21417,59936,0.3611214,4147,10926,24407,1714.588227033615,0.41675586
21436,59990,0.3510633,4150,10938,24427,1715.6904249191284,0.4492288
21462,60059,0.38706005,4153,10950,24450,1716.8500468730927,0.45409504
21474,60095,0.33869368,4156,10962,24475,1718.0434415340424,0.44314468
21495,60156,0.4292525,4159,10974,24503,1719.2106726169586,0.4198417
21517,60218,0.40271622,4162,10986,24524,1720.3219306468964,0.45312607
21536,60270,0.33719966,4165,10998,24549,1721.5295345783234,0.46148
21576,60369,0.35596755,4168,11006,24576,1722.7117257118225,0.4361823
21605,60448,0.38398683,4168,11006,24599,1723.9003105163574,0.46217865
21624,60503,0.40830517,4169,11008,24627,1725.1491348743439,0.44842666
21636,60535,0.34163007,4169,11008,24648,1726.3061225414276,0.35201517
21655,60588,0.39124286,4172,11014,24670,1727.626790046692,0.36921698
21670,60627,0.2668953,4172,11014,24694,1728.737595319748,0.35064948
21684,60667,0.37633651,4173,11016,24714,1729.8435719013214,0.43855408
21710,60734,0.4185676,4174,11018,24734,1730.9830973148346,0.36647496
21726,60779,0.307449,4175,11020,24751,1732.1036539077759,0.35153264
21766,60892,0.4308598,4177,11024,24778,1733.316817998886,0.43452555
21783,60931,0.3418444,4178,11026,24804,1734.4920942783356,0.45117557
21809,60995,0.39461347,4178,11026,24828,1735.778282880783,0.39144772
21823,61033,0.39192343,4180,11030,24856,1737.06014418602,0.3755653
21840,61083,0.35215935,4181,11032,24879,1738.262883424759,0.35622638
21859,61135,0.35991704,4182,11034,24896,1739.417893409729,0.3764282
21894,61235,0.287925,4184,11038,24924,1740.59432387352,0.35642973
21911,61277,0.35421067,4185,11040,24945,1741.7505342960358,0.37612134
21928,61322,0.2796319,4185,11040,24966,1743.0067727565765,0.33833885
21941,61353,0.37167773,4186,11042,24986,1744.269347190857,0.30900156
21953,61390,0.41560566,4188,11046,25001,1745.4667446613312,0.31101266
21974,61446,0.3327585,4188,11046,25022,1746.59694647789,0.3752238
21990,61494,0.3642679,4189,11048,25042,1747.793366909027,0.34489828
22024,61585,0.4018504,4190,11050,25065,1748.9809188842773,0.37447226
22043,61638,0.35276783,4192,11054,25088,1750.1294491291046,0.34451467
22055,61678,0.3338412,4193,11056,25108,1751.292415380478,0.34477818
22073,61721,0.3430892,4194,11058,25134,1752.7870564460754,0.3452836
22097,61784,0.36834523,4194,11058,25153,1753.893840789795,0.36316612
22111,61822,0.3761943,4196,11062,25177,1755.131046295166,0.3944841
22128,61867,0.32464024,4196,11062,25197,1756.2455213069916,0.3386423
22147,61914,0.2872485,4198,11066,25219,1757.3726818561554,0.33099097
22186,62019,0.4496554,4199,11068,25240,1758.7151327133179,0.33580762
22209,62083,0.34295085,4201,11072,25264,1759.8538496494293,0.33297792
22233,62151,0.41455925,4202,11074,25290,1760.9785423278809,0.3473423
22246,62185,0.36176455,4202,11074,25306,1762.2186827659607,0.32560024
22257,62219,0.3720361,4204,11078,25331,1763.363653421402,0.3626259
22270,62257,0.30096442,4204,11078,25353,1764.5907397270203,0.36678165
22287,62308,0.2873082,4205,11080,25371,1765.6953582763672,0.33214432
22307,62361,0.3388187,4206,11082,25396,1766.806981086731,0.45115507
22322,62404,0.3523991,4207,11084,25414,1767.9199767112732,0.43789953
22342,62459,0.32677945,4209,11088,25437,1769.0253043174744,0.43275
22361,62511,0.3621196,4210,11090,25455,1770.207790851593,0.411331
22378,62561,0.32211033,4210,11090,25478,1771.5229704380035,0.46239904
22405,62645,0.4485054,4212,11094,25499,1772.8030803203583,0.43100625
22424,62704,0.36173874,4212,11094,25526,1773.9614284038544,0.41313893
22438,62745,0.36185938,4214,11098,25545,1775.184425830841,0.42351595
22454,62793,0.33513463,4214,11098,25564,1776.3243260383606,0.41001534
22468,62828,0.3313387,4216,11102,25582,1777.4259750843048,0.42793238
22486,62877,0.33864158,4217,11104,25605,1778.5463118553162,0.41718552
22501,62917,0.3635829,4218,11106,25623,1779.6610174179077,0.42839122
22524,62977,0.31807095,4219,11108,25649,1780.8461310863495,0.42579752
22539,63018,0.43428338,4220,11110,25672,1781.9737215042114,0.33477163
22560,63082,0.36810336,4221,11112,25693,1783.1622731685638,0.34339184
22594,63173,0.4315542,4223,11116,25714,1784.3125791549683,0.36712834
22609,63214,0.37470293,4223,11116,25737,1785.4862270355225,0.34272408
22627,63266,0.3139413,4224,11118,25760,1786.6216785907745,0.34439296
22653,63336,0.29838207,4225,11120,25789,1787.755733013153,0.35101974
22669,63382,0.3558383,4225,11120,25807,1788.8642189502716,0.3581773
22689,63432,0.37464064,4227,11124,25828,1790.047077178955,0.34295088
22706,63483,0.34275806,4228,11126,25848,1791.1709842681885,0.33511138
22725,63537,0.36678362,4228,11126,25873,1792.3389880657196,0.33705717
22738,63571,0.29195222,4230,11130,25894,1793.4392082691193,0.3645634
22757,63623,0.4438138,4231,11132,25914,1794.5460031032562,0.33936143
22775,63675,0.3527111,4232,11134,25936,1795.6677885055542,0.34528118
22796,63729,0.27278227,4233,11136,25960,1796.896635055542,0.34142768
22811,63771,0.34123534,4234,11138,25977,1798.0175151824951,0.43707412
22829,63821,0.34100705,4235,11140,25994,1799.2081696987152,0.36214164
22841,63855,0.46289197,4235,11140,26015,1800.3082365989685,0.35925347
22858,63904,0.3255205,4237,11144,26037,1801.4120135307312,0.32515907
22888,63990,0.2975591,4239,11148,26054,1802.5566456317902,0.35348582
22898,64018,0.29155755,4241,11152,26070,1803.705317735672,0.36696774
22921,64086,0.41521776,4242,11154,26092,1804.8826351165771,0.31181622
22940,64143,0.32437336,4243,11156,26116,1805.9897592067719,0.34187835
22949,64169,0.35986272,4243,11156,26136,1807.267737865448,0.32536492
22967,64216,0.33060557,4244,11158,26153,1808.4337577819824,0.33853203
22982,64262,0.33107495,4245,11160,26177,1809.5712637901306,0.30614516
22999,64306,0.30737278,4246,11162,26201,1810.6744539737701,0.42021215
23019,64362,0.32948467,4246,11162,26222,1811.7073237895966,0.3208037
23051,64455,0.3498516,4249,11168,26247,1813.3202238082886,0.34110725
23072,64516,0.42578724,4250,11170,26270,1814.5303528308868,0.37684837
23084,64548,0.3471918,4250,11170,26290,1815.633896112442,0.3545761
23107,64612,0.34495154,4252,11174,26316,1816.7823762893677,0.35311198
23122,64650,0.3846289,4253,11176,26335,1817.9149758815765,0.26716322
23143,64711,0.36920768,4255,11180,26357,1819.0284819602966,0.30568075
23162,64762,0.40854213,4256,11182,26376,1820.227528333664,0.3585086
23180,64814,0.3378601,4257,11184,26398,1821.39359998703,0.32262123
23199,64867,0.37634927,4257,11184,26418,1822.5662665367126,0.29175425
23217,64917,0.3262059,4259,11188,26442,1823.9202854633331,0.30533248
23231,64958,0.34367117,4259,11188,26461,1825.0972282886505,0.3452366
23252,65030,0.43401736,4262,11194,26481,1826.269101858139,0.35824808
23266,65071,0.32981032,4263,11196,26498,1827.541740179062,0.34737837
23282,65118,0.38137028,4264,11198,26524,1828.6939446926117,0.3362832
23302,65179,0.44023666,4264,11198,26541,1829.8276252746582,0.36037728
23309,65199,0.37503055,4266,11202,26562,1831.0494194030762,0.32279307
23338,65281,0.40139145,4268,11206,26586,1832.3757722377777,0.3635209
23360,65348,0.40320322,4269,11208,26610,1833.4962842464447,0.36644316
23371,65378,0.3456558,4270,11210,26630,1834.7246928215027,0.35150474
23387,65415,0.3481819,4271,11212,26643,1835.8651282787323,0.33289996
23410,65474,0.29297665,4271,11212,26663,1837.037190914154,0.3485032
23425,65514,0.26656663,4273,11216,26686,1838.2297699451447,0.36139968
23437,65545,0.33514774,4275,11220,26701,1839.3941135406494,0.38295794
23447,65574,0.31252632,4276,11222,26720,1840.7248005867004,0.32967398
23466,65625,0.39242488,4276,11222,26737,1841.8855295181274,0.36459458
23479,65664,0.43760166,4277,11224,26755,1843.1660294532776,0.42171893
23512,65756,0.36246967,4279,11228,26779,1844.389220714569,0.35123765
23529,65805,0.35840547,4280,11230,26799,1845.5208146572113,0.32288036
23545,65848,0.38099226,4281,11232,26820,1846.7248904705048,0.34674537
23567,65905,0.45623708,4282,11234,26840,1847.8327989578247,0.35970363
23576,65929,0.36762577,4282,11234,26856,1849.1520895957947,0.34330446
23592,65975,0.41511962,4284,11238,26879,1850.3158135414124,0.3347582
23604,66011,0.3879012,4284,11238,26903,1851.5125069618225,0.3310928
23640,66113,0.28173494,4287,11244,26927,1852.7887678146362,0.30778494
23657,66164,0.28839225,4288,11246,26942,1854.2409887313843,0.35596693
23668,66200,0.37918395,4289,11248,26960,1855.5930452346802,0.35072356
23691,66260,0.49991578,4289,11248,26983,1856.726086616516,0.35035014
23707,66303,0.4263559,4291,11252,27005,1857.854267835617,0.35504127
23721,66345,0.2547714,4291,11252,27023,1858.9833250045776,0.36571136
23737,66398,0.44572395,4293,11256,27043,1860.2248811721802,0.36577168
23755,66445,0.28637165,4294,11258,27065,1861.477331161499,0.37938258
23766,66474,0.319798,4295,11260,27085,1862.6918122768402,0.3755006
23788,66532,0.36035103,4296,11262,27108,1863.8597855567932,0.32268018
23808,66586,0.3773878,4297,11264,27127,1865.0179960727692,0.342302
23820,66619,0.38051713,4298,11266,27144,1866.118984222412,0.31681794
23834,66659,0.3083235,4298,11266,27159,1867.2274081707,0.33865565
23849,66707,0.41740674,4300,11270,27176,1868.4008674621582,0.34714586
23873,66772,0.5132816,4302,11274,27193,1869.6762642860413,0.44232485
23886,66810,0.35134703,4304,11278,27210,1870.7974338531494,0.45299295
23900,66850,0.33472478,4304,11278,27223,1871.9712264537811,0.44565707
23907,66875,0.30547127,4306,11282,27244,1873.1844844818115,0.41303802
23921,66913,0.3204733,4307,11284,27264,1874.5365335941315,0.43839088
23941,66966,0.35818473,4307,11284,27291,1875.8146834373474,0.42136157
23957,67010,0.35628918,4309,11288,27313,1876.946269273758,0.4293318
23996,67118,0.36785072,4311,11292,27332,1878.134842634201,0.36728293
24009,67155,0.34117833,4312,11294,27351,1879.273410320282,0.32614362
24023,67192,0.35921937,4313,11296,27374,1880.4301149845123,0.36187634
24042,67243,0.4209894,4313,11296,27393,1881.5348777770996,0.37873846
24054,67284,0.43260258,4314,11298,27417,1882.688803434372,0.31903023
24073,67339,0.3666941,4315,11300,27434,1883.8217408657074,0.33514363
24088,67388,0.37524015,4316,11302,27455,1884.95756316185,0.36732912
24104,67434,0.41157028,4317,11304,27480,1886.232016801834,0.36810747
24125,67492,0.3443101,4318,11306,27503,1887.4296417236328,0.35254574
24140,67539,0.38310504,4319,11308,27520,1888.6312606334686,0.3516389
